2024-09-08 19:11:01,809 - MotorCore - DEBUG - MotorCore Initialized
2024-09-08 19:11:01,810 - MotorCore - DEBUG - Starting MotorCore
2024-09-08 19:11:20,436 - MotorCore - DEBUG - Current: 41.66059999999999 Target: 252.74029833888716
2024-09-08 19:11:20,436 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:20,437 - MotorCore - DEBUG - Target Rotation: -1.2995747935247999
--------
2024-09-08 19:11:20,437 - MotorCore - DEBUG - Normalized Target Rotation: -1.2995747935247999
--------
2024-09-08 19:11:20,438 - MotorCore - DEBUG - [-1.2995747935247999, 1.2995747935247999]
2024-09-08 19:11:20,541 - MotorCore - DEBUG - Current Position: (32.9146339092, -117.1004525783)
2024-09-08 19:11:20,544 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:20,545 - MotorCore - DEBUG - Raw Target Vector: [-0.3760744774782321, -0.6239255225217679]
2024-09-08 19:11:20,546 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:20,548 - MotorCore - DEBUG - Current: 41.66059999999999 Target: 252.74029833888716
2024-09-08 19:11:20,549 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:20,550 - MotorCore - DEBUG - Target Rotation: -1.2995747935247999
--------
2024-09-08 19:11:20,551 - MotorCore - DEBUG - Normalized Target Rotation: -1.2995747935247999
--------
2024-09-08 19:11:20,551 - MotorCore - DEBUG - [-1.2995747935247999, 1.2995747935247999]
2024-09-08 19:11:20,655 - MotorCore - DEBUG - Current Position: (32.9146339092, -117.1004525783)
2024-09-08 19:11:20,658 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:20,660 - MotorCore - DEBUG - Raw Target Vector: [-0.3760744774782321, -0.6239255225217679]
2024-09-08 19:11:20,660 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:20,661 - MotorCore - DEBUG - Current: 41.66059999999999 Target: 252.74029833888716
2024-09-08 19:11:20,662 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:20,662 - MotorCore - DEBUG - Target Rotation: -1.2995747935247999
--------
2024-09-08 19:11:20,663 - MotorCore - DEBUG - Normalized Target Rotation: -1.2995747935247999
--------
2024-09-08 19:11:20,664 - MotorCore - DEBUG - [-1.2995747935247999, 1.2995747935247999]
2024-09-08 19:11:20,766 - MotorCore - DEBUG - Current Position: (32.9146339092, -117.1004525783)
2024-09-08 19:11:20,767 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:20,768 - MotorCore - DEBUG - Raw Target Vector: [-0.3760744774782321, -0.6239255225217679]
2024-09-08 19:11:20,768 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:20,768 - MotorCore - DEBUG - Current: 41.66059999999999 Target: 252.74029833888716
2024-09-08 19:11:20,769 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:20,769 - MotorCore - DEBUG - Target Rotation: -1.2995747935247999
--------
2024-09-08 19:11:20,770 - MotorCore - DEBUG - Normalized Target Rotation: -1.2995747935247999
--------
2024-09-08 19:11:20,770 - MotorCore - DEBUG - [-1.2995747935247999, 1.2995747935247999]
2024-09-08 19:11:20,874 - MotorCore - DEBUG - Current Position: (32.9146340397, -117.1004541417)
2024-09-08 19:11:20,875 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:20,877 - MotorCore - DEBUG - Raw Target Vector: [-0.4942489317096871, -0.505751068290313]
2024-09-08 19:11:20,879 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:20,880 - MotorCore - DEBUG - Current: 28.375599999999963 Target: 252.71660517900585
2024-09-08 19:11:20,880 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:20,881 - MotorCore - DEBUG - Target Rotation: -1.1838480597861414
--------
2024-09-08 19:11:20,881 - MotorCore - DEBUG - Normalized Target Rotation: -1.1838480597861414
--------
2024-09-08 19:11:20,882 - MotorCore - DEBUG - [-1.1838480597861414, 1.1838480597861414]
2024-09-08 19:11:20,986 - MotorCore - DEBUG - Current Position: (32.9146340397, -117.1004541417)
2024-09-08 19:11:20,988 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:20,990 - MotorCore - DEBUG - Raw Target Vector: [-0.4942489317096871, -0.505751068290313]
2024-09-08 19:11:20,992 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:20,992 - MotorCore - DEBUG - Current: 28.375599999999963 Target: 252.71660517900585
2024-09-08 19:11:20,993 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:20,993 - MotorCore - DEBUG - Target Rotation: -1.1838480597861414
--------
2024-09-08 19:11:20,994 - MotorCore - DEBUG - Normalized Target Rotation: -1.1838480597861414
--------
2024-09-08 19:11:20,995 - MotorCore - DEBUG - [-1.1838480597861414, 1.1838480597861414]
2024-09-08 19:11:21,098 - MotorCore - DEBUG - Current Position: (32.9146340397, -117.1004541417)
2024-09-08 19:11:21,100 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:21,102 - MotorCore - DEBUG - Raw Target Vector: [-0.4942489317096871, -0.505751068290313]
2024-09-08 19:11:21,103 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:21,104 - MotorCore - DEBUG - Current: 28.375599999999963 Target: 252.71660517900585
2024-09-08 19:11:21,105 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:21,106 - MotorCore - DEBUG - Target Rotation: -1.1838480597861414
--------
2024-09-08 19:11:21,107 - MotorCore - DEBUG - Normalized Target Rotation: -1.1838480597861414
--------
2024-09-08 19:11:21,108 - MotorCore - DEBUG - [-1.1838480597861414, 1.1838480597861414]
2024-09-08 19:11:21,211 - MotorCore - DEBUG - Current Position: (32.9146340397, -117.1004541417)
2024-09-08 19:11:21,213 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:21,214 - MotorCore - DEBUG - Raw Target Vector: [-0.4942489317096871, -0.505751068290313]
2024-09-08 19:11:21,216 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:21,217 - MotorCore - DEBUG - Current: 28.375599999999963 Target: 252.71660517900585
2024-09-08 19:11:21,217 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:21,218 - MotorCore - DEBUG - Target Rotation: -1.1838480597861414
--------
2024-09-08 19:11:21,219 - MotorCore - DEBUG - Normalized Target Rotation: -1.1838480597861414
--------
2024-09-08 19:11:21,219 - MotorCore - DEBUG - [-1.1838480597861414, 1.1838480597861414]
2024-09-08 19:11:21,322 - MotorCore - DEBUG - Current Position: (32.9146342455, -117.1004557737)
2024-09-08 19:11:21,323 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:21,324 - MotorCore - DEBUG - Raw Target Vector: [-0.6257004097904073, -0.37429959020959264]
2024-09-08 19:11:21,324 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:21,325 - MotorCore - DEBUG - Current: 13.576999999999998 Target: 252.68875834574936
2024-09-08 19:11:21,326 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:21,327 - MotorCore - DEBUG - Target Rotation: -1.054948921906615
--------
2024-09-08 19:11:21,328 - MotorCore - DEBUG - Normalized Target Rotation: -1.054948921906615
--------
2024-09-08 19:11:21,328 - MotorCore - DEBUG - [-1.054948921906615, 1.054948921906615]
2024-09-08 19:11:21,432 - MotorCore - DEBUG - Current Position: (32.9146342455, -117.1004557737)
2024-09-08 19:11:21,434 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:21,437 - MotorCore - DEBUG - Raw Target Vector: [-0.6257004097904073, -0.37429959020959264]
2024-09-08 19:11:21,438 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:21,438 - MotorCore - DEBUG - Current: 13.576999999999998 Target: 252.68875834574936
2024-09-08 19:11:21,439 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:21,440 - MotorCore - DEBUG - Target Rotation: -1.054948921906615
--------
2024-09-08 19:11:21,440 - MotorCore - DEBUG - Normalized Target Rotation: -1.054948921906615
--------
2024-09-08 19:11:21,441 - MotorCore - DEBUG - [-1.054948921906615, 1.054948921906615]
2024-09-08 19:11:21,544 - MotorCore - DEBUG - Current Position: (32.9146342455, -117.1004557737)
2024-09-08 19:11:21,545 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:21,547 - MotorCore - DEBUG - Raw Target Vector: [-0.6257004097904073, -0.37429959020959264]
2024-09-08 19:11:21,548 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:21,548 - MotorCore - DEBUG - Current: 13.576999999999998 Target: 252.68875834574936
2024-09-08 19:11:21,549 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:21,550 - MotorCore - DEBUG - Target Rotation: -1.054948921906615
--------
2024-09-08 19:11:21,551 - MotorCore - DEBUG - Normalized Target Rotation: -1.054948921906615
--------
2024-09-08 19:11:21,552 - MotorCore - DEBUG - [-1.054948921906615, 1.054948921906615]
2024-09-08 19:11:21,657 - MotorCore - DEBUG - Current Position: (32.9146342455, -117.1004557737)
2024-09-08 19:11:21,660 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:21,662 - MotorCore - DEBUG - Raw Target Vector: [-0.6257004097904073, -0.37429959020959264]
2024-09-08 19:11:21,663 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:21,664 - MotorCore - DEBUG - Current: 13.576999999999998 Target: 252.68875834574936
2024-09-08 19:11:21,665 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:21,665 - MotorCore - DEBUG - Target Rotation: -1.054948921906615
--------
2024-09-08 19:11:21,666 - MotorCore - DEBUG - Normalized Target Rotation: -1.054948921906615
--------
2024-09-08 19:11:21,666 - MotorCore - DEBUG - [-1.054948921906615, 1.054948921906615]
2024-09-08 19:11:21,770 - MotorCore - DEBUG - Current Position: (32.9146342455, -117.1004557737)
2024-09-08 19:11:21,772 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:21,773 - MotorCore - DEBUG - Raw Target Vector: [-0.6257004097904073, -0.37429959020959264]
2024-09-08 19:11:21,774 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:21,775 - MotorCore - DEBUG - Current: 13.576999999999998 Target: 252.68875834574936
2024-09-08 19:11:21,776 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:21,776 - MotorCore - DEBUG - Target Rotation: -1.054948921906615
--------
2024-09-08 19:11:21,777 - MotorCore - DEBUG - Normalized Target Rotation: -1.054948921906615
--------
2024-09-08 19:11:21,777 - MotorCore - DEBUG - [-1.054948921906615, 1.054948921906615]
2024-09-08 19:11:21,880 - MotorCore - DEBUG - Current Position: (32.9146340103, -117.1004573458)
2024-09-08 19:11:21,882 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:21,884 - MotorCore - DEBUG - Raw Target Vector: [-0.7789092965930281, -0.2210907034069719]
2024-09-08 19:11:21,884 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:21,885 - MotorCore - DEBUG - Current: 358.5274 Target: 252.68099062741373
2024-09-08 19:11:21,886 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:21,887 - MotorCore - DEBUG - Target Rotation: -0.9236841724827078
--------
2024-09-08 19:11:21,888 - MotorCore - DEBUG - Normalized Target Rotation: -0.9236841724827078
--------
2024-09-08 19:11:21,888 - MotorCore - DEBUG - [-0.9236841724827078, 0.9236841724827078]
2024-09-08 19:11:21,992 - MotorCore - DEBUG - Current Position: (32.9146340103, -117.1004573458)
2024-09-08 19:11:21,994 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:21,996 - MotorCore - DEBUG - Raw Target Vector: [-0.7789092965930281, -0.2210907034069719]
2024-09-08 19:11:21,997 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:21,998 - MotorCore - DEBUG - Current: 358.5274 Target: 252.68099062741373
2024-09-08 19:11:21,998 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:21,999 - MotorCore - DEBUG - Target Rotation: -0.9236841724827078
--------
2024-09-08 19:11:22,000 - MotorCore - DEBUG - Normalized Target Rotation: -0.9236841724827078
--------
2024-09-08 19:11:22,000 - MotorCore - DEBUG - [-0.9236841724827078, 0.9236841724827078]
2024-09-08 19:11:22,105 - MotorCore - DEBUG - Current Position: (32.9146340103, -117.1004573458)
2024-09-08 19:11:22,107 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:22,108 - MotorCore - DEBUG - Raw Target Vector: [-0.7789092965930281, -0.2210907034069719]
2024-09-08 19:11:22,109 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:22,109 - MotorCore - DEBUG - Current: 358.5274 Target: 252.68099062741373
2024-09-08 19:11:22,110 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:22,111 - MotorCore - DEBUG - Target Rotation: -0.9236841724827078
--------
2024-09-08 19:11:22,112 - MotorCore - DEBUG - Normalized Target Rotation: -0.9236841724827078
--------
2024-09-08 19:11:22,112 - MotorCore - DEBUG - [-0.9236841724827078, 0.9236841724827078]
2024-09-08 19:11:22,217 - MotorCore - DEBUG - Current Position: (32.9146340103, -117.1004573458)
2024-09-08 19:11:22,218 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:22,220 - MotorCore - DEBUG - Raw Target Vector: [-0.7789092965930281, -0.2210907034069719]
2024-09-08 19:11:22,221 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:22,222 - MotorCore - DEBUG - Current: 358.5274 Target: 252.68099062741373
2024-09-08 19:11:22,222 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:22,223 - MotorCore - DEBUG - Target Rotation: -0.9236841724827078
--------
2024-09-08 19:11:22,224 - MotorCore - DEBUG - Normalized Target Rotation: -0.9236841724827078
--------
2024-09-08 19:11:22,224 - MotorCore - DEBUG - [-0.9236841724827078, 0.9236841724827078]
2024-09-08 19:11:22,327 - MotorCore - DEBUG - Current Position: (32.9146339133, -117.1004592625)
2024-09-08 19:11:22,329 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:22,330 - MotorCore - DEBUG - Raw Target Vector: [-0.99314995703287, -0.006850042967129972]
2024-09-08 19:11:22,331 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:22,332 - MotorCore - DEBUG - Current: 343.05830000000003 Target: 252.66312067672078
2024-09-08 19:11:22,332 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:22,333 - MotorCore - DEBUG - Target Rotation: -0.7888467535609613
--------
2024-09-08 19:11:22,334 - MotorCore - DEBUG - Normalized Target Rotation: -0.7888467535609613
--------
2024-09-08 19:11:22,335 - MotorCore - DEBUG - [-0.7888467535609613, 0.7888467535609613]
2024-09-08 19:11:22,440 - MotorCore - DEBUG - Current Position: (32.9146339133, -117.1004592625)
2024-09-08 19:11:22,440 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:22,441 - MotorCore - DEBUG - Raw Target Vector: [-0.99314995703287, -0.006850042967129972]
2024-09-08 19:11:22,443 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:22,443 - MotorCore - DEBUG - Current: 343.05830000000003 Target: 252.66312067672078
2024-09-08 19:11:22,444 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:22,444 - MotorCore - DEBUG - Target Rotation: -0.7888467535609613
--------
2024-09-08 19:11:22,445 - MotorCore - DEBUG - Normalized Target Rotation: -0.7888467535609613
--------
2024-09-08 19:11:22,445 - MotorCore - DEBUG - [-0.7888467535609613, 0.7888467535609613]
2024-09-08 19:11:22,548 - MotorCore - DEBUG - Current Position: (32.9146339133, -117.1004592625)
2024-09-08 19:11:22,550 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:22,552 - MotorCore - DEBUG - Raw Target Vector: [-0.99314995703287, -0.006850042967129972]
2024-09-08 19:11:22,552 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:22,553 - MotorCore - DEBUG - Current: 343.05830000000003 Target: 252.66312067672078
2024-09-08 19:11:22,554 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:22,554 - MotorCore - DEBUG - Target Rotation: -0.7888467535609613
--------
2024-09-08 19:11:22,555 - MotorCore - DEBUG - Normalized Target Rotation: -0.7888467535609613
--------
2024-09-08 19:11:22,556 - MotorCore - DEBUG - [-0.7888467535609613, 0.7888467535609613]
2024-09-08 19:11:22,661 - MotorCore - DEBUG - Current Position: (32.9146339133, -117.1004592625)
2024-09-08 19:11:22,665 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:22,667 - MotorCore - DEBUG - Raw Target Vector: [-0.99314995703287, -0.006850042967129972]
2024-09-08 19:11:22,668 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:22,668 - MotorCore - DEBUG - Current: 343.05830000000003 Target: 252.66312067672078
2024-09-08 19:11:22,669 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:22,670 - MotorCore - DEBUG - Target Rotation: -0.7888467535609613
--------
2024-09-08 19:11:22,670 - MotorCore - DEBUG - Normalized Target Rotation: -0.7888467535609613
--------
2024-09-08 19:11:22,671 - MotorCore - DEBUG - [-0.7888467535609613, 0.7888467535609613]
2024-09-08 19:11:22,775 - MotorCore - DEBUG - Current Position: (32.9146339133, -117.1004592625)
2024-09-08 19:11:22,777 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:22,778 - MotorCore - DEBUG - Raw Target Vector: [-0.99314995703287, -0.006850042967129972]
2024-09-08 19:11:22,778 - MotorCore - DEBUG - Normalized Target Vector: [0, 0]
--------
2024-09-08 19:11:22,779 - MotorCore - DEBUG - Current: 343.05830000000003 Target: 252.66312067672078
2024-09-08 19:11:22,780 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:22,781 - MotorCore - DEBUG - Target Rotation: -0.7888467535609613
--------
2024-09-08 19:11:22,783 - MotorCore - DEBUG - Normalized Target Rotation: -0.7888467535609613
--------
2024-09-08 19:11:22,786 - MotorCore - DEBUG - [-0.7888467535609613, 0.7888467535609613]
2024-09-08 19:11:22,889 - MotorCore - DEBUG - Current Position: (32.914633408, -117.1004602097)
2024-09-08 19:11:22,890 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:22,892 - MotorCore - DEBUG - Raw Target Vector: [-0.7879195883050985, 0.21208041169490158]
2024-09-08 19:11:22,893 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.1590603087711762]
--------
2024-09-08 19:11:22,893 - MotorCore - DEBUG - Current: 327.6095 Target: 252.67447690844278
2024-09-08 19:11:22,894 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:22,896 - MotorCore - DEBUG - Target Rotation: -0.653931439002827
--------
2024-09-08 19:11:22,897 - MotorCore - DEBUG - Normalized Target Rotation: -0.653931439002827
--------
2024-09-08 19:11:22,897 - MotorCore - DEBUG - [-0.49487113023165086, 0.8129917477740032]
2024-09-08 19:11:23,001 - MotorCore - DEBUG - Current Position: (32.914633408, -117.1004602097)
2024-09-08 19:11:23,002 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:23,004 - MotorCore - DEBUG - Raw Target Vector: [-0.7879195883050985, 0.21208041169490158]
2024-09-08 19:11:23,005 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.1590603087711762]
--------
2024-09-08 19:11:23,006 - MotorCore - DEBUG - Current: 327.6095 Target: 252.67447690844278
2024-09-08 19:11:23,007 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:23,008 - MotorCore - DEBUG - Target Rotation: -0.653931439002827
--------
2024-09-08 19:11:23,009 - MotorCore - DEBUG - Normalized Target Rotation: -0.653931439002827
--------
2024-09-08 19:11:23,009 - MotorCore - DEBUG - [-0.49487113023165086, 0.8129917477740032]
2024-09-08 19:11:23,012 - MotorCore - DEBUG - Sent diagnostic data
2024-09-08 19:11:23,113 - MotorCore - DEBUG - Current Position: (32.914633408, -117.1004602097)
2024-09-08 19:11:23,116 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:23,119 - MotorCore - DEBUG - Raw Target Vector: [-0.7879195883050985, 0.21208041169490158]
2024-09-08 19:11:23,121 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.1590603087711762]
--------
2024-09-08 19:11:23,122 - MotorCore - DEBUG - Current: 327.6095 Target: 252.67447690844278
2024-09-08 19:11:23,123 - MotorCore - DEBUG - Direction: counter
2024-09-08 19:11:23,123 - MotorCore - DEBUG - Target Rotation: -0.653931439002827
--------
2024-09-08 19:11:23,124 - MotorCore - DEBUG - Normalized Target Rotation: -0.653931439002827
